file	bucket	rationale	imports
cli/cmd/ao/rpi_mark_probed.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	bufio,encoding/...,errors,fmt,github.com/...,internal/rpi,os,path/...,strings,time
cli/cmd/ao/rpi_mark_probed_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	encoding/...,internal/rpi,os,path/...,strings,testing
cli/cmd/ao/rpi_mixed_provenance.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	strings
cli/cmd/ao/rpi_nudge.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	fmt,github.com/...,internal/rpi,os,strings,time
cli/cmd/ao/rpi_nudge_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	encoding/...,os,os/...,path/...,strings,testing,time
cli/cmd/ao/rpi_parallel.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	encoding/...,fmt,github.com/...,internal/rpi,os,os/...,path/...,strings,sync,time
cli/cmd/ao/rpi_parallel_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	encoding/...,fmt,os,os/...,path/...,strings,testing
cli/cmd/ao/rpi_parent_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	testing
cli/cmd/ao/rpi_phased.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	context,fmt,github.com/...,internal/autodev,internal/rpi,io,net/...,os,os/...,path/...,strings,syscall,time
cli/cmd/ao/rpi_phased_budget.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	strings
cli/cmd/ao/rpi_phased_budget_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	strings,testing
cli/cmd/ao/rpi_phased_context.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	cmp,fmt,internal/config,internal/rpi,io,os,os/...,strings,text/...,time
cli/cmd/ao/rpi_phased_context_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	fmt,os,path/...,strings,testing,time
cli/cmd/ao/rpi_phased_crank_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	os,path/...,testing
cli/cmd/ao/rpi_phased_dashboard.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	context,fmt,net,net/...,os,time
cli/cmd/ao/rpi_phased_dashboard_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	io,net/...,strings,testing
cli/cmd/ao/rpi_phased_discovery.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	fmt,internal/rpi,os/...,strings
cli/cmd/ao/rpi_phased_discovery_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	encoding/...,internal/rpi,os,path/...,testing
cli/cmd/ao/rpi_phased_domain.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	fmt,internal/domainslice,os,path/...,sort,strings
cli/cmd/ao/rpi_phased_domain_audit.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	encoding/...,fmt,os,path/...,sort,strings
cli/cmd/ao/rpi_phased_domain_audit_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	encoding/...,os,path/...,strings,testing
cli/cmd/ao/rpi_phased_domain_coverage_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	encoding/...,fmt,os,path/...,strings,testing
cli/cmd/ao/rpi_phased_domain_enforce.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	fmt
cli/cmd/ao/rpi_phased_domain_enforce_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	encoding/...,testing
cli/cmd/ao/rpi_phased_domain_scaffold.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	fmt,internal/domainslice,os,path/...,regexp,strings
cli/cmd/ao/rpi_phased_domain_scaffold_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	internal/domainslice,os,path/...,strings,testing
cli/cmd/ao/rpi_phased_domain_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	os,path/...,strings,testing
cli/cmd/ao/rpi_phased_gates.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	context,errors,fmt,internal/rpi,internal/types,path/...,strings,time
cli/cmd/ao/rpi_phased_gates_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	context,fmt,internal/types,os,path/...,testing
cli/cmd/ao/rpi_phased_handoff.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	encoding/...,fmt,internal/rpi,os,path/...,strings,time
cli/cmd/ao/rpi_phased_handoff_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	encoding/...,os,path/...,strings,testing
cli/cmd/ao/rpi_phased_helpers_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	fmt,internal/types,testing
cli/cmd/ao/rpi_phased_lifecycle_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	os,os/...,path/...,strings,testing
cli/cmd/ao/rpi_phased_manifest.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	-
cli/cmd/ao/rpi_phased_manifest_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	strings,testing
cli/cmd/ao/rpi_phased_mirror_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	encoding/...,os,path/...,strings,testing
cli/cmd/ao/rpi_phased_phase_runner.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	context,errors,fmt,os,path/...,strings,time
cli/cmd/ao/rpi_phased_phase_runner_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	context,fmt,os,path/...,strings,testing,time
cli/cmd/ao/rpi_phased_planfile_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	os,path/...,strings,testing,time
cli/cmd/ao/rpi_phased_processing.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	cmp,fmt,os,os/...,path/...,strings,time
cli/cmd/ao/rpi_phased_processing_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	testing
cli/cmd/ao/rpi_phased_program_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	context,encoding/...,os,path/...,strings,testing
cli/cmd/ao/rpi_phased_proof_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	internal/types,os,path/...,testing,time
cli/cmd/ao/rpi_phased_provenance.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	fmt,internal/provenance,os,path/...
cli/cmd/ao/rpi_phased_provenance_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	os,path/...,strings,testing
cli/cmd/ao/rpi_phased_setup.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	cmp,crypto/...,encoding/...,fmt,os,os/...,path/...,regexp,strings,syscall,time
cli/cmd/ao/rpi_phased_setup_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	encoding/...,os,path/...,strings,testing
cli/cmd/ao/rpi_phased_state.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	context,encoding/...,fmt,internal/rpi,os,os/...,path/...,strings,time
cli/cmd/ao/rpi_phased_state_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	encoding/...,os,path/...,testing,time
cli/cmd/ao/rpi_phased_stream.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	context,errors,fmt,internal/rpi,io,os,os/...,strings,sync/...,time
cli/cmd/ao/rpi_phased_stream_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	context,fmt,os/...,strings,sync/...,testing,time
cli/cmd/ao/rpi_phased_swarm_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	context,encoding/...,fmt,os,path/...,strings,testing
cli/cmd/ao/rpi_phased_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	context,encoding/...,fmt,internal/ratchet,os,path/...,regexp,strings,testing,time
cli/cmd/ao/rpi_phased_timeout_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	os,path/...,strings,testing,time
cli/cmd/ao/rpi_phased_tmux.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	context,fmt,os,os/...,path/...,regexp,strconv,strings,time
cli/cmd/ao/rpi_phased_tmux_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	context,crypto/...,fmt,os,path/...,regexp,strings,testing,time
cli/cmd/ao/rpi_phased_verdicts.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	fmt,internal/rpi,internal/types,os,path/...,regexp,sort,strings,time
cli/cmd/ao/rpi_phased_verdicts_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	internal/types,testing
cli/cmd/ao/rpi_phased_visibility_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	os,os/...,path/...,testing
cli/cmd/ao/rpi_phased_worktree_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	encoding/...,os,os/...,path/...,strings,testing
cli/cmd/ao/rpi_reliability_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	context,encoding/...,fmt,internal/types,os,path/...,strings,testing,time
cli/cmd/ao/rpi_run_registry_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	os,path/...,strings,testing,time
cli/cmd/ao/rpi_runtime_command_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	fmt,slices,strings,testing
cli/cmd/ao/rpi_search_roots_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	os,os/...,path/...,strings,testing
cli/cmd/ao/rpi_serve.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	context,embed,encoding/...,fmt,github.com/...,internal/rpi,net,net/...,os,os/...,path/...,runtime,sort,strings,sync,syscall,time
cli/cmd/ao/rpi_serve_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	context,encoding/...,internal/rpi,net/...,os,path/...,strings,testing,time
cli/cmd/ao/rpi_status.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	bufio,context,encoding/...,fmt,github.com/...,internal/rpi,os,os/...,path/...,strings,sync,syscall,time
cli/cmd/ao/rpi_status_helpers_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	encoding/...,os,path/...,testing,time
cli/cmd/ao/rpi_status_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	encoding/...,os,path/...,strings,testing,time
cli/cmd/ao/rpi_stream.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	encoding/...,fmt,github.com/...,os,strings,time
cli/cmd/ao/rpi_stream_fallback_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	context,errors,os,path/...,strings,testing,time
cli/cmd/ao/rpi_stream_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	bytes,context,encoding/...,errors,os,path/...,strings,sync/...,testing,time
cli/cmd/ao/rpi_supervisor_pure_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	fmt,testing,time
cli/cmd/ao/rpi_supervisor_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	encoding/...,errors,fmt,os,path/...,strings,testing,time
cli/cmd/ao/rpi_test_helpers_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	-
cli/cmd/ao/rpi_toolchain.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	internal/config,internal/rpi
cli/cmd/ao/rpi_toolchain_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	testing
cli/cmd/ao/rpi_verify.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	cmp,encoding/...,errors,fmt,github.com/...,os
cli/cmd/ao/rpi_verify_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	encoding/...,os,strings,testing
cli/cmd/ao/scenario.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	github.com/...
cli/cmd/ao/scenario_add.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,fmt,github.com/...,internal/scenario,path/...,time
cli/cmd/ao/scenario_init.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	fmt,github.com/...,os,path/...
cli/cmd/ao/scenario_list.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,fmt,github.com/...,os,path/...
cli/cmd/ao/scenario_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,os,path/...,strings,testing,time
cli/cmd/ao/scenario_validate.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,fmt,github.com/...,os,path/...,strings
cli/cmd/ao/scope.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,errors,fmt,github.com/...,internal/scope,os,path/...,strings
cli/cmd/ao/scope_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	bytes,encoding/...,os,path/...,testing
cli/cmd/ao/search.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	cmp,context,encoding/...,errors,fmt,github.com/...,internal/config,internal/ratchet,internal/search,internal/storage,internal/types,net/...,os,os/...,path/...,pkg,slices,strconv,strings,time
cli/cmd/ao/search_fire_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	internal/search,os,path/...,testing,time
cli/cmd/ao/search_integration_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,path/...,strings,testing
cli/cmd/ao/search_telemetry_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	os,path/...,testing
cli/cmd/ao/search_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,fmt,internal/search,os,path/...,strings,testing,unicode/...
cli/cmd/ao/seed.go	RESEARCH	unclear ownership from filename/import shape; inspect before cut, relocate, or archive	embedded,encoding/...,fmt,github.com/...,internal/goals,internal/lifecycle,io/...,os,path/...,strings,time
cli/cmd/ao/seed_test.go	KEEP	test coverage follows the command surface under review; keep while the source file remains	embedded,encoding/...,os,path/...,strings,testing,testing/...
cli/cmd/ao/session_bootstrap.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	context,encoding/...,errors,fmt,github.com/...,internal/adapters,internal/search,internal/types,io,os,os/...,path/...,runtime,sort,strconv,strings,time
cli/cmd/ao/session_bootstrap_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	bytes,context,encoding/...,fmt,os,path/...,strings,testing,time
cli/cmd/ao/session_close.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,fmt,github.com/...,internal/formatter,internal/parser,internal/storage,internal/types,os,path/...,sort,strings,time
cli/cmd/ao/session_close_receipt.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	internal/ratchet,os,path/...,regexp,sort,strings
cli/cmd/ao/session_close_receipt_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	internal/ratchet,internal/types,os,path/...,strings,testing,time
cli/cmd/ao/session_close_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	internal/types,os,path/...,strings,testing
cli/cmd/ao/session_end_maintenance_helpers.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	fmt,os,os/...,path/...
cli/cmd/ao/session_intelligence_telemetry.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	internal/ratchet,internal/types,path/...,strings,time
cli/cmd/ao/session_intelligence_telemetry_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	internal/types,testing,time
cli/cmd/ao/session_outcome.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	bufio,encoding/...,fmt,github.com/...,os,path/...,regexp,strings,time
cli/cmd/ao/session_outcome_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	os,path/...,testing
cli/cmd/ao/session_spawn.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	context,fmt,github.com/...,internal/shellutil,os,os/...,path/...,strings,time
cli/cmd/ao/session_spawn_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	os,path/...,strings,testing
cli/cmd/ao/sessions.go	RESEARCH	unclear ownership from filename/import shape; inspect before cut, relocate, or archive	encoding/...,fmt,github.com/...,io,os,path/...,strings
cli/cmd/ao/sessions_test.go	KEEP	test coverage follows the command surface under review; keep while the source file remains	encoding/...,os,path/...,strings,testing
cli/cmd/ao/shell_quote.go	RESEARCH	unclear ownership from filename/import shape; inspect before cut, relocate, or archive	strings
cli/cmd/ao/signal_notify_audit_test.go	KEEP	test coverage follows the command surface under review; keep while the source file remains	os,path/...,runtime,strings,testing
cli/cmd/ao/skill_contract_test.go	KEEP	test coverage follows the command surface under review; keep while the source file remains	os,path/...,regexp,strings,testing
cli/cmd/ao/skill_regex_contract_test.go	KEEP	test coverage follows the command surface under review; keep while the source file remains	regexp,testing
cli/cmd/ao/skills.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,fmt,github.com/...,internal/skillshealth,os,path/...
cli/cmd/ao/skills_find.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,fmt,github.com/...,internal/skills
cli/cmd/ao/skills_find_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	bytes,encoding/...,github.com/...,internal/skills,strings,testing
cli/cmd/ao/skills_query.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,fmt,github.com/...,internal/skills
cli/cmd/ao/skills_query_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	bytes,encoding/...,github.com/...,internal/skills,strings,testing
cli/cmd/ao/skills_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	bytes,encoding/...,os,path/...,testing
cli/cmd/ao/status.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	context,encoding/...,fmt,github.com/...,internal/provenance,internal/storage,os,path/...,slices,strings,time
cli/cmd/ao/status_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	bytes,context,os,path/...,strings,testing,time
cli/cmd/ao/stigmergic_packet.go	RESEARCH	unclear ownership from filename/import shape; inspect before cut, relocate, or archive	cmp,fmt,os,path/...,slices,strings,time
cli/cmd/ao/stigmergic_packet_test.go	KEEP	test coverage follows the command surface under review; keep while the source file remains	os,path/...,testing
cli/cmd/ao/store.go	RESEARCH	unclear ownership from filename/import shape; inspect before cut, relocate, or archive	encoding/...,fmt,github.com/...,gopkg.in/...,internal/storage,os,path/...,text/...
cli/cmd/ao/store_helpers_test.go	KEEP	test coverage follows the command surface under review; keep while the source file remains	math,sort,strings,testing,time
cli/cmd/ao/store_test.go	KEEP	test coverage follows the command surface under review; keep while the source file remains	encoding/...,os,path/...,sort,strings,testing,time
cli/cmd/ao/stream_events.go	RESEARCH	unclear ownership from filename/import shape; inspect before cut, relocate, or archive	encoding/...,regexp,strings
cli/cmd/ao/stream_events_test.go	KEEP	test coverage follows the command surface under review; keep while the source file remains	encoding/...,testing
cli/cmd/ao/stream_parser.go	RESEARCH	unclear ownership from filename/import shape; inspect before cut, relocate, or archive	bytes,errors,fmt,io,strings,time
cli/cmd/ao/stream_parser_test.go	KEEP	test coverage follows the command surface under review; keep while the source file remains	strings,testing
cli/cmd/ao/task_sync.go	RESEARCH	unclear ownership from filename/import shape; inspect before cut, relocate, or archive	bufio,encoding/...,fmt,github.com/...,internal/lifecycle,internal/ratchet,internal/types,os,path/...,strings,time
cli/cmd/ao/task_sync_test.go	KEEP	test coverage follows the command surface under review; keep while the source file remains	encoding/...,internal/types,os,path/...,strings,testing,time
cli/cmd/ao/temper.go	RESEARCH	unclear ownership from filename/import shape; inspect before cut, relocate, or archive	bufio,encoding/...,fmt,github.com/...,gopkg.in/...,internal/lifecycle,internal/pool,internal/ratchet,internal/types,os,path/...,strings,text/...,time
cli/cmd/ao/temper_helpers_test.go	KEEP	test coverage follows the command surface under review; keep while the source file remains	internal/types,os,path/...,testing
cli/cmd/ao/temper_test.go	KEEP	test coverage follows the command surface under review; keep while the source file remains	encoding/...,internal/types,os,path/...,testing
cli/cmd/ao/template_detect.go	RESEARCH	unclear ownership from filename/import shape; inspect before cut, relocate, or archive	os,path/...
cli/cmd/ao/template_detect_test.go	KEEP	test coverage follows the command surface under review; keep while the source file remains	os,path/...,testing
cli/cmd/ao/testutil_capture_test.go	KEEP	test coverage follows the command surface under review; keep while the source file remains	fmt,os,strings,testing,time
cli/cmd/ao/testutil_test.go	KEEP	test coverage follows the command surface under review; keep while the source file remains	fmt,github.com/...,io,os,os/...,path/...,sync,testing,time
cli/cmd/ao/tick.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	bufio,bytes,encoding/...,fmt,github.com/...,io,os,os/...,path/...,regexp,strings
cli/cmd/ao/tick_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	bytes,os,path/...,testing
cli/cmd/ao/trace.go	RESEARCH	unclear ownership from filename/import shape; inspect before cut, relocate, or archive	encoding/...,fmt,github.com/...,internal/provenance,internal/storage,os,path/...
cli/cmd/ao/trace_test.go	KEEP	test coverage follows the command surface under review; keep while the source file remains	encoding/...,internal/provenance,internal/storage,os,path/...,strings,testing,time
cli/cmd/ao/tracker_health.go	RESEARCH	unclear ownership from filename/import shape; inspect before cut, relocate, or archive	context,encoding/...,fmt,os/...,strings,time
cli/cmd/ao/tracker_health_test.go	KEEP	test coverage follows the command surface under review; keep while the source file remains	encoding/...,os,path/...,strings,testing
cli/cmd/ao/turn_verify.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	encoding/...,fmt,github.com/...,internal/evidencedturn,internal/provenancegraph,internal/turnstate,os,strings
cli/cmd/ao/turn_verify_test.go	RELOCATE	outer orchestration, runtime supervision, or fleet/adapter control; move toward MTO or vendor-image adapter boundary	encoding/...,internal/evidencedturn,internal/turnstate,os,path/...,strings,testing
cli/cmd/ao/uat_smoke_test.go	KEEP	test coverage follows the command surface under review; keep while the source file remains	encoding/...,os,path/...,slices,strings,testing
cli/cmd/ao/validate.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,fmt,github.com/...,internal/ratchet,io,os,strings,time
cli/cmd/ao/validate_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	bytes,encoding/...,errors,github.com/...,os,path/...,testing
cli/cmd/ao/version.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,fmt,github.com/...,runtime
cli/cmd/ao/version_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	runtime,strings,testing
cli/cmd/ao/vibe_check.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	encoding/...,fmt,github.com/...,internal/vibecheck,os,os/...,path/...,sort,strings,time
cli/cmd/ao/vibe_check_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	internal/vibecheck,os,path/...,strings,testing,time
cli/cmd/ao/wiki.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	fmt,github.com/...,internal/ports,internal/wiki,os,path/...,sort,strings
cli/cmd/ao/wiki_test.go	KEEP	self-contained AO image surface: loop, mind, local Themis, local flywheel, corpus, or operator ergonomics	internal/ports,os,path/...,strings,testing
cli/cmd/ao/workflow_integration_test.go	KEEP	test coverage follows the command surface under review; keep while the source file remains	encoding/...,fmt,internal/ratchet,os,path/...,strings,testing,time
